Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
129	786	0	0.818311611	293.19662	293.196618	293.196567	293.196628	6.04236209e-05	0	0	0	0.313825	0	0	3
130	793	0	0.824655112	293.19662	293.196619	293.196574	293.196628	5.4138464e-05	0	0	0	0.313866	0	0	3
131	800	0	0.830998613	293.19662	293.19662	293.196582	293.196628	4.61195505e-05	0	0	0	0.31393	0	0	3
132	808	0	0.837342114	293.19662	293.19662	293.196588	293.196628	3.98604525e-05	0	0	0	0.313877	0	0	3
133	816	0	0.843685615	293.19662	293.19662	293.196595	293.196628	3.33815862e-05	0	0	0	0.315872	0	0	3
134	825	0	0.850029115	293.19662	293.196621	293.196599	293.196628	2.86790169e-05	0	0	0	0.314233	0	0	3
135	832	0	0.856372616	293.196622	293.196621	293.196603	293.196628	2.50698642e-05	0	0	0	0.315358	0	0	3
136	839	0	0.862716117	293.196622	293.196621	293.196607	293.196628	2.10964773e-05	0	0	0	0.313964	0	0	3
137	846	0	0.869059618	293.196622	293.196622	293.196609	293.196628	1.86994525e-05	0	0	0	0.31396	0	0	3
138	853	0	0.875403119	293.196622	293.196622	293.196613	293.196628	1.51447585e-05	0	0	0	0.313165	0	0	3
139	860	0	0.88174662	293.196622	293.196622	293.196615	293.196628	1.27444335e-05	0	0	0	0.313519	0	0	3
140	866	0	0.888090121	293.196622	293.196622	293.196617	293.196628	1.06398574e-05	0	0	0	0.313191	0	0	3
141	872	0	0.894433622	293.196623	293.196622	293.196618	293.196628	1.0166068e-05	0	0	0	0.314438	0	0	3
142	878	0	0.900777122	293.196623	293.196622	293.196618	293.196628	1.0166068e-05	0	0	0	0.31332	0	0	3
143	886	0	0.907120623	293.196623	293.196622	293.196618	293.196628	1.0166068e-05	0	0	0	0.313129	0	0	3
144	893	0	0.913464124	293.196623	293.196622	293.196618	293.196628	1.0166068e-05	0	0	0	0.314475	0	0	3
145	900	0	0.919807625	293.196625	293.196622	293.196618	293.196628	1.0166068e-05	0	0	0	0.313645	0	0	3
146	907	0	0.926151126	293.196623	293.196622	293.196618	293.196628	1.0166068e-05	0	0	0	0.314745	0	0	3
147	914	0	0.932494627	293.196624	293.196622	293.196618	293.196628	1.0166068e-05	0	0	0	0.314106	0	0	3
148	920	0	0.938838128	293.196623	293.196622	293.196618	293.196628	1.0166068e-05	0	0	0	0.313819	0	0	3
149	926	0	0.945181628	293.196624	293.196622	293.196618	293.196628	1.0166068e-05	0	0	0	0.313519	0	0	3
150	933	0	0.951525129	293.196626	293.196622	293.196618	293.196628	1.0166068e-05	0	0	0	0.313884	0	0	3
151	939	0	0.95786863	293.196625	293.196622	293.196618	293.196628	9.81729283e-06	0	0	0	0.313425	0	0	3
152	945	0	0.964212131	293.196625	293.196622	293.196618	293.196627	9.26142241e-06	0	0	0	0.314275	0	0	3
153	951	0	0.970555632	293.196625	293.196622	293.196618	293.196626	8.3045154e-06	0	0	0	0.313412	0	0	3
154	958	0	0.976899133	293.196624	293.196622	293.196618	293.196626	8.04769451e-06	0	0	0	0.313492	0	0	3
155	964	0	0.983242634	293.196624	293.196622	293.196618	293.196626	8.04769451e-06	0	0	0	0.313943	0	0	3
156	971	0	0.989586134	293.196624	293.196622	293.196618	293.196626	8.04769451e-06	0	0	0	0.313446	0	0	3
157	978	0	0.995929635	293.196624	293.196622	293.196618	293.196626	8.04769451e-06	0	0	0	0.31298	0	0	3
158	985	0	1.00227314	293.196625	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.31459	0	0	3
159	992	0	1.00861664	293.196624	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.314376	0	0	3
160	999	0	1.01496014	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.314983	0	0	3
161	1006	0	1.02130364	293.196622	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.315177	0	0	3
162	1014	0	1.02764714	293.196622	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.315123	0	0	3
163	1021	0	1.03399064	293.196622	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.314713	0	0	3
164	1028	0	1.04033414	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.314698	0	0	3
165	1036	0	1.04667764	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.314258	0	0	3
