Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
224	332	0	2.08260888	0	0	0	0	0	5e-06	0	100	0	0	0	3
225	334	0	2.09190624	0	0	0	0	0	5e-06	0	100	0	0	0	3
226	336	0	2.1012036	0	0	0	0	0	5e-06	0	100	0	0	0	3
227	337	0	2.11050096	0	0	0	0	0	5e-06	0	100	0	0	0	3
228	339	0	2.11979832	0	0	0	0	0	5e-06	0	100	0	0	0	3
229	340	0	2.12909569	0	0	0	0	0	5e-06	0	100	0	0	0	3
230	342	0	2.13839305	0	0	0	0	0	5e-06	0	100	0	0	0	3
231	343	0	2.14769041	0	0	0	0	0	5e-06	0	100	0	0	0	3
232	345	0	2.15698777	0	0	0	0	0	5e-06	0	100	0	0	0	3
233	346	0	2.16628513	0	0	0	0	0	5e-06	0	100	0	0	0	3
234	348	0	2.17558249	0	0	0	0	0	5e-06	0	100	0	0	0	3
235	349	0	2.18487985	0	0	0	0	0	5e-06	0	100	0	0	0	3
236	351	0	2.19417721	0	0	0	0	0	5e-06	0	100	0	0	0	3
237	352	0	2.20347457	0	0	0	0	0	5e-06	0	100	0	0	0	3
238	354	0	2.21277193	0	0	0	0	0	5e-06	0	100	0	0	0	3
239	355	0	2.2220693	0	0	0	0	0	5e-06	0	100	0	0	0	3
240	357	0	2.23136666	0	0	0	0	0	5e-06	0	100	0	0	0	3
241	359	0	2.24066402	0	0	0	0	0	5e-06	0	100	0	0	0	3
242	360	0	2.24996138	0	0	0	0	0	5e-06	0	100	0	0	0	3
243	362	0	2.25925874	0	0	0	0	0	5e-06	0	100	0	0	0	3
244	363	0	2.2685561	0	0	0	0	0	5e-06	0	100	0	0	0	3
245	365	0	2.27785346	0	0	0	0	0	5e-06	0	100	0	0	0	3
246	367	0	2.28715082	0	0	0	0	0	5e-06	0	100	0	0	0	3
247	368	0	2.29644818	0	0	0	0	0	5e-06	0	100	0	0	0	3
248	370	0	2.30574555	0	0	0	0	0	5e-06	0	100	0	0	0	3
249	371	0	2.31504291	0	0	0	0	0	5e-06	0	100	0	0	0	3
250	373	0	2.32434027	0	0	0	0	0	5e-06	0	100	0	0	0	3
251	374	0	2.33363763	0	0	0	0	0	5e-06	0	100	0	0	0	3
252	376	0	2.34293499	0	0	0	0	0	5e-06	0	100	0	0	0	3
253	378	0	2.35223235	0	0	0	0	0	5e-06	0	100	0	0	0	3
254	379	0	2.36152971	0	0	0	0	0	5e-06	0	100	0	0	0	3
255	381	0	2.37082707	0	0	0	0	0	5e-06	0	100	0	0	0	3
256	382	0	2.38012443	0	0	0	0	0	5e-06	0	100	0	0	0	3
257	384	0	2.3894218	0	0	0	0	0	5e-06	0	100	0	0	0	3
258	386	0	2.39871916	0	0	0	0	0	5e-06	0	100	0	0	0	3
259	387	0	2.40801652	0	0	0	0	0	5e-06	0	100	0	0	0	3
260	389	0	2.41731388	0	0	0	0	0	5e-06	0	100	0	0	0	3
261	390	0	2.42661124	0	0	0	0	0	5e-06	0	100	0	0	0	3
262	392	0	2.4359086	0	0	0	0	0	5e-06	0	100	0	0	0	3
263	393	0	2.44520596	0	0	0	0	0	5e-06	0	100	0	0	0	3
264	395	0	2.45450332	0	0	0	0	0	5e-06	0	100	0	0	0	3
265	396	0	2.46380068	0	0	0	0	0	5e-06	0	100	0	0	0	3
266	398	0	2.47309804	0	0	0	0	0	5e-06	0	100	0	0	0	3
267	399	0	2.48239541	0	0	0	0	0	5e-06	0	100	0	0	0	3
268	401	0	2.49169277	0	0	0	0	0	5e-06	0	100	0	0	0	3
269	402	0	2.50099013	0	0	0	0	0	5e-06	0	100	0	0	0	3
270	404	0	2.51028749	0	0	0	0	0	5e-06	0	100	0	0	0	3
271	405	0	2.51958485	0	0	0	0	0	5e-06	0	100	0	0	0	3
272	407	0	2.52888221	0	0	0	0	0	5e-06	0	100	0	0	0	3
273	408	0	2.53817957	0	0	0	0	0	5e-06	0	100	0	0	0	3
274	410	0	2.54747693	0	0	0	0	0	5e-06	0	100	0	0	0	3
275	411	0	2.55677429	0	0	0	0	0	5e-06	0	100	0	0	0	3
276	413	0	2.56607166	0	0	0	0	0	5e-06	0	100	0	0	0	3
277	415	0	2.57536902	0	0	0	0	0	5e-06	0	100	0	0	0	3
278	416	0	2.58466638	0	0	0	0	0	5e-06	0	100	0	0	0	3
279	418	0	2.59396374	0	0	0	0	0	5e-06	0	100	0	0	0	3
280	419	0	2.6032611	0	0	0	0	0	5e-06	0	100	0	0	0	3
281	421	0	2.61255846	0	0	0	0	0	5e-06	0	100	0	0	0	3
282	423	0	2.62185582	0	0	0	0	0	5e-06	0	100	0	0	0	3
283	424	0	2.63115318	0	0	0	0	0	5e-06	0	100	0	0	0	3
284	426	0	2.64045054	0	0	0	0	0	5e-06	0	100	0	0	0	3
285	427	0	2.64974791	0	0	0	0	0	5e-06	0	100	0	0	0	3
286	429	0	2.65904527	0	0	0	0	0	5e-06	0	100	0	0	0	3
287	430	0	2.66834263	0	0	0	0	0	5e-06	0	100	0	0	0	3
288	432	0	2.67763999	0	0	0	0	0	5e-06	0	100	0	0	0	3
289	433	0	2.68693735	0	0	0	0	0	5e-06	0	100	0	0	0	3
290	435	0	2.69623471	0	0	0	0	0	5e-06	0	100	0	0	0	3
291	436	0	2.70553207	0	0	0	0	0	5e-06	0	100	0	0	0	3
292	438	0	2.71482943	0	0	0	0	0	5e-06	0	100	0	0	0	3
293	439	0	2.72412679	0	0	0	0	0	5e-06	0	100	0	0	0	3
294	441	0	2.73342415	0	0	0	0	0	5e-06	0	100	0	0	0	3
295	443	0	2.74272152	0	0	0	0	0	5e-06	0	100	0	0	0	3
296	444	0	2.75201888	0	0	0	0	0	5e-06	0	100	0	0	0	3
297	445	0	2.76131624	0	0	0	0	0	5e-06	0	100	0	0	0	3
298	447	0	2.7706136	0	0	0	0	0	5e-06	0	100	0	0	0	3
299	449	0	2.77991096	0	0	0	0	0	5e-06	0	100	0	0	0	3
300	450	0	2.78920832	0	0	0	0	0	5e-06	0	100	0	0	0	3
301	452	0	2.79850568	0	0	0	0	0	5e-06	0	100	0	0	0	3
302	454	0	2.80780304	0	0	0	0	0	5e-06	0	100	0	0	0	3
303	455	0	2.8171004	0	0	0	0	0	5e-06	0	100	0	0	0	3
304	457	0	2.82639777	0	0	0	0	0	5e-06	0	100	0	0	0	3
305	458	0	2.83569513	0	0	0	0	0	5e-06	0	100	0	0	0	3
306	460	0	2.84499249	0	0	0	0	0	5e-06	0	100	0	0	0	3
307	461	0	2.85428985	0	0	0	0	0	5e-06	0	100	0	0	0	3
308	463	0	2.86358721	0	0	0	0	0	5e-06	0	100	0	0	0	3
309	464	0	2.87288457	0	0	0	0	0	5e-06	0	100	0	0	0	3
310	466	0	2.88218193	0	0	0	0	0	5e-06	0	100	0	0	0	3
311	467	0	2.89147929	0	0	0	0	0	5e-06	0	100	0	0	0	3
312	469	0	2.90077665	0	0	0	0	0	5e-06	0	100	0	0	0	3
313	470	0	2.91007402	0	0	0	0	0	5e-06	0	100	0	0	0	3
314	472	0	2.91937138	0	0	0	0	0	5e-06	0	100	0	0	0	3
315	473	0	2.92866874	0	0	0	0	0	5e-06	0	100	0	0	0	3
316	475	0	2.9379661	0	0	0	0	0	5e-06	0	100	0	0	0	3
317	476	0	2.94726346	0	0	0	0	0	5e-06	0	100	0	0	0	3
318	478	0	2.95656082	0	0	0	0	0	5e-06	0	100	0	0	0	3
319	479	0	2.96585818	0	0	0	0	0	5e-06	0	100	0	0	0	3
320	481	0	2.97515554	0	0	0	0	0	5e-06	0	100	0	0	0	3
321	482	0	2.9844529	0	0	0	0	0	5e-06	0	100	0	0	0	3
322	484	0	2.99375026	0	0	0	0	0	5e-06	0	100	0	0	0	3
323	486	0	3.00304763	0	0	0	0	0	5e-06	0	100	0	0	0	3
324	487	0	3.01234499	0	0	0	0	0	5e-06	0	100	0	0	0	3
325	489	0	3.02164235	0	0	0	0	0	5e-06	0	100	0	0	0	3
326	490	0	3.03093971	0	0	0	0	0	5e-06	0	100	0	0	0	3
327	492	0	3.04023707	0	0	0	0	0	5e-06	0	100	0	0	0	3
328	493	0	3.04953443	0	0	0	0	0	5e-06	0	100	0	0	0	3
329	495	0	3.05883179	0	0	0	0	0	5e-06	0	100	0	0	0	3
330	496	0	3.06812915	0	0	0	0	0	5e-06	0	100	0	0	0	3
331	498	0	3.07742651	0	0	0	0	0	5e-06	0	100	0	0	0	3
332	499	0	3.08672388	0	0	0	0	0	5e-06	0	100	0	0	0	3
333	501	0	3.09602124	0	0	0	0	0	5e-06	0	100	0	0	0	3
334	503	0	3.1053186	0	0	0	0	0	5e-06	0	100	0	0	0	3
335	504	0	3.11461596	0	0	0	0	0	5e-06	0	100	0	0	0	3
336	506	0	3.12391332	0	0	0	0	0	5e-06	0	100	0	0	0	3
337	507	0	3.13321068	0	0	0	0	0	5e-06	0	100	0	0	0	3
338	509	0	3.14250804	0	0	0	0	0	5e-06	0	100	0	0	0	3
339	510	0	3.1518054	0	0	0	0	0	5e-06	0	100	0	0	0	3
340	512	0	3.16110276	0	0	0	0	0	5e-06	0	100	0	0	0	3
341	513	0	3.17040013	0	0	0	0	0	5e-06	0	100	0	0	0	3
342	515	0	3.17969749	0	0	0	0	0	5e-06	0	100	0	0	0	3
343	516	0	3.18899485	0	0	0	0	0	5e-06	0	100	0	0	0	3
344	518	0	3.19829221	0	0	0	0	0	5e-06	0	100	0	0	0	3
345	519	0	3.20758957	0	0	0	0	0	5e-06	0	100	0	0	0	3
